date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:38:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2008%20Sep%202015%2012:09:06%20GMT	http://www.ram3.de/img/projekte/sw/ram3_thumb_sw.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/sw/ram3_thumb_sw.jpg	(from http://www.ram3.de/css/style.css)
17:38:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2008%20Sep%202015%2012:09:06%20GMT	http://www.ram3.de/img/projekte/st/ram3_thumb_st.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/st/ram3_thumb_st.jpg	(from http://www.ram3.de/css/style.css)
17:38:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2008%20Sep%202015%2012:09:07%20GMT	http://www.ram3.de/img/willkommen_bg.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/willkommen_bg.jpg	(from http://www.ram3.de/css/style.css)
17:38:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2008%20Sep%202015%2012:09:07%20GMT	http://www.ram3.de/fonts/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfont78ce.eot	(from http://www.ram3.de/css/font-awesome.min.css)
17:38:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2008%20Sep%202015%2012:09:07%20GMT	http://www.ram3.de/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfontd41d.eot	(from http://www.ram3.de/css/font-awesome.min.css)
17:38:17	65453/65453	UR-M-Z	200	added ('Partial%20Content')	text/plain	etag:%22ffac-50450777a81be%22	http://www.ram3.de/fonts/fontawesome-webfont.woff?v=4.2.0	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfont78ce.woff	(from http://www.ram3.de/css/font-awesome.min.css)
17:38:23	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	etag:%224611f-504507771c392%22	http://www.ram3.de/fonts/fontawesome-webfont.svg?v=4.2.0	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfont78ce.svg	(from http://www.ram3.de/css/font-awesome.min.css)
17:38:24	214/214	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202015%2012:09:15%20GMT	http://www.ram3.de/img/E81EF4E0.png	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/E81EF4E0.48.delayed	(from http://www.ram3.de/img/scrolldown1.svg)
17:38:24	214/214	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202015%2012:09:15%20GMT	http://www.ram3.de/img/A9622CF6.png	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/A9622CF6.png	(from http://www.ram3.de/img/scrolldown2.svg)
17:38:29	112160/112160	UR-MCZ	200	added ('OK')	text/plain	etag:%221b620-50450776d185b%22	http://www.ram3.de/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfont78ce.ttf	(from http://www.ram3.de/css/font-awesome.min.css)
17:38:52	627775/627775	---M--	200	added ('OK')	image/jpeg	etag:%229943f-504507905231a%22	http://www.ram3.de/img/ram3_sheep_back.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/ram3_sheep_back.html	(from http://www.ram3.de/img/ram3_sheep_back.jpg)
17:39:02	861749/861749	---M--	200	added ('OK')	image/png	etag:%22d2635-504507949d961%22	http://www.ram3.de/img/ram3_sheep3.png	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/ram3_sheep3.html	(from http://www.ram3.de/img/ram3_sheep3.png)
17:39:02	19824/19824	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d70-5045076eda693%22	http://www.ram3.de/css/reckoner.svg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner-4.html	(from http://www.ram3.de/css/reckoner.svg)
17:39:03	19202/19202	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224b02-5045076e8382d%22	http://www.ram3.de/css/reckoner.eot	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner.html	(from http://www.ram3.de/css/reckoner.eot)
17:39:03	8220/8220	---M-Z	200	added ('OK')	text/plain	etag:%22201c-5045076f3ccdb%22	http://www.ram3.de/css/reckoner.woff	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner-2.html	(from http://www.ram3.de/css/reckoner.woff)
17:39:03	19016/19016	---M-Z	200	added ('OK')	text/plain	etag:%224a48-5045076f059f3%22	http://www.ram3.de/css/reckoner.ttf	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner-3.html	(from http://www.ram3.de/css/reckoner.ttf)
17:39:03	24002/24002	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225dc2-5045076f7bcbd%22	http://www.ram3.de/css/reckoner_bold.eot	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner_bold.html	(from http://www.ram3.de/css/reckoner_bold.eot)
17:39:04	20509/20509	---M-Z	200	added ('OK')	image/svg+xml	etag:%22501d-5045076ff715a%22	http://www.ram3.de/css/reckoner_bold.svg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner_bold-4.html	(from http://www.ram3.de/css/reckoner_bold.svg)
17:39:05	23772/23772	---M-Z	200	added ('OK')	text/plain	etag:%225cdc-5045077011b19%22	http://www.ram3.de/css/reckoner_bold.ttf	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner_bold-3.html	(from http://www.ram3.de/css/reckoner_bold.ttf)
17:39:05	9728/9728	---M-Z	200	added ('OK')	text/plain	etag:%222600-5045077060514%22	http://www.ram3.de/css/reckoner_bold.woff	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/css/reckoner_bold-2.html	(from http://www.ram3.de/css/reckoner_bold.woff)
17:39:09	37386/37386	---M--	200	added ('OK')	image/jpeg	etag:%22920a-5045078342df9%22	http://www.ram3.de/img/ram3_loading.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/ram3_loading.html	(from http://www.ram3.de/img/ram3_loading.jpg)
17:39:16	75152/75152	---M--	200	added ('OK')	image/jpeg	etag:%2212590-504507a5733bf%22	http://www.ram3.de/img/menu/ram3_menu_start.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_start.html	(from http://www.ram3.de/img/menu/ram3_menu_start.jpg)
17:39:17	72291/72291	---M--	200	added ('OK')	image/jpeg	etag:%2211a63-504507a36d645%22	http://www.ram3.de/img/menu/ram3_menu_portfolio.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_portfolio.html	(from http://www.ram3.de/img/menu/ram3_menu_portfolio.jpg)
17:39:18	85714/85714	---M--	200	added ('OK')	image/jpeg	etag:%2214ed2-504507a1b10e7%22	http://www.ram3.de/img/menu/ram3_menu_about.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_about.html	(from http://www.ram3.de/img/menu/ram3_menu_about.jpg)
17:39:23	83628/83628	---M--	200	added ('OK')	image/jpeg	etag:%22146ac-504507a483f79%22	http://www.ram3.de/img/menu/ram3_menu_skills.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_skills.html	(from http://www.ram3.de/img/menu/ram3_menu_skills.jpg)
17:39:26	43563/43563	---M--	200	added ('OK')	image/jpeg	etag:%22aa2b-5045079ea1960%22	http://www.ram3.de/img/love/ram3_love_website.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_website.html	(from http://www.ram3.de/img/love/ram3_love_website.jpg)
17:39:30	76148/76148	---M--	200	added ('OK')	image/jpeg	etag:%2212974-504507a15b9aa%22	http://www.ram3.de/img/menu/ram3_menu_kontakt.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_kontakt.html	(from http://www.ram3.de/img/menu/ram3_menu_kontakt.jpg)
17:39:37	132263/132263	---M--	200	added ('OK')	image/jpeg	etag:%22204a7-504507a486a8e%22	http://www.ram3.de/img/menu/ram3_menu_philoso.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/menu/ram3_menu_philoso.html	(from http://www.ram3.de/img/menu/ram3_menu_philoso.jpg)
17:39:41	70265/70265	---M--	200	added ('OK')	image/jpeg	etag:%2211279-5045079c15bb4%22	http://www.ram3.de/img/love/ram3_love_film2.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_film2.html	(from http://www.ram3.de/img/love/ram3_love_film2.jpg)
17:39:43	127711/127711	---M--	200	added ('OK')	image/jpeg	etag:%221f2df-5045079dff3ba%22	http://www.ram3.de/img/love/ram3_love_track.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_track.html	(from http://www.ram3.de/img/love/ram3_love_track.jpg)
17:39:45	7379/7379	---M--	200	added ('OK')	image/png	etag:%221cd3-504507966f2e7%22	http://www.ram3.de/img/text2.png	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/text2.html	(from http://www.ram3.de/img/text2.png)
17:39:46	2367/2367	---M-Z	200	added ('OK')	image/svg+xml	etag:%2293f-504507836164d%22	http://www.ram3.de/img/ram3_logo_bg.svg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/ram3_logo_bg.html	(from http://www.ram3.de/img/ram3_logo_bg.svg)
17:39:49	74374/74374	---M--	200	added ('OK')	image/jpeg	etag:%2212286-5045079ea48bf%22	http://www.ram3.de/img/love/ram3_love_video.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_video.html	(from http://www.ram3.de/img/love/ram3_love_video.jpg)
17:39:50	149118/149118	---M--	200	added ('OK')	image/jpeg	etag:%222467e-50450799c0c9c%22	http://www.ram3.de/img/love/ram3_love_art.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_art.html	(from http://www.ram3.de/img/love/ram3_love_art.jpg)
17:39:56	63595/63595	---M--	200	added ('OK')	image/jpeg	etag:%22f86b-504507b7abdcf%22	http://www.ram3.de/img/projekte/mika/ram3_thumb_mika_300.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/mika/ram3_thumb_mika_300.html	(from http://www.ram3.de/img/projekte/mika/ram3_thumb_mika_300.jpg)
17:39:56	93820/93820	---M--	200	added ('OK')	image/jpeg	etag:%2216e7c-5045079be2738%22	http://www.ram3.de/img/love/ram3_love_recipe.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/love/ram3_love_recipe.html	(from http://www.ram3.de/img/love/ram3_love_recipe.jpg)
17:39:59	64511/64511	---M--	200	added ('OK')	image/jpeg	etag:%22fbff-504507cdba341%22	http://www.ram3.de/img/projekte/ram3/ram3_thumb_weitere.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/ram3/ram3_thumb_weitere.html	(from http://www.ram3.de/img/projekte/ram3/ram3_thumb_weitere.jpg)
17:40:02	83786/83786	---M--	200	added ('OK')	image/jpeg	etag:%221474a-504507cdec462%22	http://www.ram3.de/img/projekte/ram3/ram3_thumb.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/ram3/ram3_thumb.html	(from http://www.ram3.de/img/projekte/ram3/ram3_thumb.jpg)
17:40:03	47460/47460	---M--	200	added ('OK')	image/jpeg	etag:%22b964-504507e84e498%22	http://www.ram3.de/img/projekte/tws/ram3_thumb_tws_300.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/tws/ram3_thumb_tws_300.html	(from http://www.ram3.de/img/projekte/tws/ram3_thumb_tws_300.jpg)
17:40:08	53109/53109	---M--	200	added ('OK')	image/jpeg	etag:%22cf75-504507d673265%22	http://www.ram3.de/img/projekte/st/ram3_thumb_st.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/st/ram3_thumb_st.html	(from http://www.ram3.de/img/projekte/st/ram3_thumb_st.jpg)
17:40:12	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-50450774b7e93%22	http://www.ram3.de/fonts/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfont78ce.html	(from http://www.ram3.de/fonts/fontawesome-webfont.eot?v=4.2.0)
17:40:13	95343/95343	---M--	200	added ('OK')	image/jpeg	etag:%221746f-504507e6c0d1c%22	http://www.ram3.de/img/projekte/sw/ram3_thumb_sw.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/projekte/sw/ram3_thumb_sw.html	(from http://www.ram3.de/img/projekte/sw/ram3_thumb_sw.jpg)
17:40:13	7213/7213	---M--	200	added ('OK')	image/png	etag:%221c2d-5045077919048%22	http://www.ram3.de/img/763084B.png	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/763084B.png	(from http://www.ram3.de/img/ram3_logo_bg.svg)
17:40:14	107285/107285	---M--	200	added ('OK')	image/jpeg	etag:%221a315-5045079850dd6%22	http://www.ram3.de/img/willkommen_bg.jpg	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/img/willkommen_bg.html	(from http://www.ram3.de/img/willkommen_bg.jpg)
17:40:20	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-50450774b7e93%22	http://www.ram3.de/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Metamorphosis3/www.ram3.de/fonts/fontawesome-webfontd41d.html	(from http://www.ram3.de/fonts/fontawesome-webfont.eot?)
